timestep	evaders	pursuers	evader_capture_status
277	[[19, 14], [5, 6], [29, 34], [4, 22], [32, 14], [34, 37], [23, 25], [17, 9], [29, 15], [20, 4], [25, 12], [9, 37], [16, 5], [8, 4], [12, 7], [12, 20], [25, 6], [13, 13], [34, 4], [12, 29], [6, 10], [18, 33], [22, 8], [6, 19], [30, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[33, 37], [8, 37], [30, 34], [31, 39], [28, 17], [33, 37], [30, 38], [6, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
278	[[19, 13], [4, 6], [28, 34], [4, 21], [33, 14], [35, 37], [22, 25], [16, 9], [29, 14], [20, 5], [24, 12], [10, 37], [16, 4], [8, 5], [12, 8], [12, 21], [24, 6], [12, 13], [34, 5], [13, 29], [6, 11], [19, 33], [22, 9], [6, 18], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [9, 37], [29, 34], [32, 39], [28, 16], [34, 37], [29, 38], [6, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
279	[[18, 13], [5, 6], [27, 34], [4, 20], [34, 14], [35, 38], [21, 25], [17, 9], [29, 13], [19, 5], [24, 11], [11, 37], [16, 5], [8, 4], [12, 9], [12, 22], [25, 6], [13, 13], [34, 4], [12, 29], [6, 10], [18, 33], [23, 9], [6, 17], [31, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [10, 37], [28, 34], [33, 39], [28, 15], [35, 37], [29, 37], [6, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
280	[[19, 13], [4, 6], [27, 33], [4, 19], [35, 14], [34, 38], [20, 25], [18, 9], [29, 12], [20, 5], [24, 12], [12, 37], [15, 5], [8, 5], [11, 9], [11, 22], [25, 5], [14, 13], [34, 5], [12, 28], [7, 10], [17, 33], [23, 8], [6, 16], [30, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [11, 37], [27, 34], [34, 39], [28, 14], [35, 38], [28, 37], [6, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
281	[[20, 13], [5, 6], [27, 32], [4, 18], [34, 14], [34, 37], [21, 25], [17, 9], [29, 11], [20, 4], [25, 12], [13, 37], [14, 5], [8, 4], [11, 8], [12, 22], [25, 4], [14, 14], [35, 5], [12, 29], [6, 10], [17, 34], [24, 8], [6, 15], [30, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [12, 37], [27, 33], [33, 39], [28, 13], [34, 38], [28, 36], [6, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
282	[[21, 13], [4, 6], [28, 32], [4, 17], [35, 14], [35, 37], [20, 25], [17, 8], [29, 10], [20, 5], [25, 11], [14, 37], [15, 5], [8, 5], [10, 8], [12, 23], [25, 5], [13, 14], [34, 5], [12, 30], [7, 10], [17, 33], [24, 7], [6, 14], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [13, 37], [27, 32], [32, 39], [28, 12], [34, 37], [27, 36], [6, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
283	[[21, 12], [5, 6], [29, 32], [3, 17], [34, 14], [35, 38], [20, 26], [17, 9], [29, 9], [21, 5], [25, 10], [15, 37], [14, 5], [8, 4], [11, 8], [11, 23], [26, 5], [12, 14], [34, 4], [12, 31], [7, 11], [17, 32], [24, 8], [7, 14], [31, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [14, 37], [28, 32], [33, 39], [28, 11], [35, 37], [26, 36], [6, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
284	[[22, 12], [4, 6], [30, 32], [3, 16], [34, 13], [34, 38], [19, 26], [16, 9], [30, 9], [20, 5], [25, 9], [16, 37], [13, 5], [8, 5], [11, 9], [12, 23], [26, 4], [13, 14], [34, 5], [12, 30], [7, 10], [18, 32], [24, 7], [7, 13], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [15, 37], [29, 32], [34, 39], [28, 10], [35, 38], [25, 36], [6, 17]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
285	[[22, 13], [5, 6], [30, 33], [4, 16], [34, 14], [34, 37], [18, 26], [17, 9], [31, 9], [19, 5], [24, 9], [17, 37], [13, 4], [8, 4], [10, 9], [13, 23], [26, 5], [13, 13], [34, 4], [12, 29], [7, 9], [18, 33], [23, 7], [8, 13], [31, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [16, 37], [30, 32], [33, 39], [29, 10], [34, 38], [24, 36], [5, 17]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
286	[[22, 14], [4, 6], [29, 33], [4, 15], [35, 14], [35, 37], [19, 26], [17, 10], [32, 9], [18, 5], [24, 10], [18, 37], [13, 5], [8, 5], [10, 8], [13, 24], [27, 5], [14, 13], [34, 5], [11, 29], [6, 9], [19, 33], [23, 6], [9, 13], [32, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [17, 37], [30, 33], [32, 39], [30, 10], [34, 37], [23, 36], [5, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
287	[[21, 14], [5, 6], [29, 32], [4, 14], [34, 14], [35, 38], [19, 27], [18, 10], [33, 9], [18, 4], [25, 10], [18, 38], [14, 5], [8, 4], [11, 8], [12, 24], [27, 4], [14, 12], [35, 5], [10, 29], [5, 9], [19, 32], [24, 6], [10, 13], [33, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [18, 37], [29, 33], [33, 39], [31, 10], [35, 37], [22, 36], [5, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
288	[[21, 15], [4, 6], [30, 32], [4, 13], [35, 14], [34, 38], [19, 28], [17, 10], [34, 9], [18, 5], [26, 10], [17, 38], [14, 6], [8, 5], [10, 8], [12, 25], [27, 5], [14, 11], [35, 4], [10, 30], [4, 9], [19, 31], [23, 6], [10, 12], [32, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [18, 38], [29, 32], [34, 39], [32, 10], [35, 38], [21, 36], [5, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
289	[[22, 15], [5, 6], [30, 33], [4, 12], [34, 14], [34, 37], [20, 28], [18, 10], [34, 8], [18, 4], [25, 10], [16, 38], [14, 5], [8, 4], [10, 7], [11, 25], [27, 4], [14, 10], [34, 4], [9, 30], [5, 9], [19, 30], [22, 6], [11, 12], [32, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [17, 38], [30, 32], [33, 39], [33, 10], [34, 38], [20, 36], [4, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
290	[[22, 14], [5, 5], [29, 33], [5, 12], [35, 14], [35, 37], [20, 27], [19, 10], [35, 8], [18, 5], [26, 10], [15, 38], [14, 4], [8, 5], [11, 7], [11, 24], [27, 5], [15, 10], [34, 5], [8, 30], [6, 9], [19, 31], [21, 6], [11, 13], [32, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [16, 38], [30, 33], [32, 39], [33, 9], [34, 37], [19, 36], [4, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
291	[[22, 15], [5, 6], [29, 32], [6, 12], [34, 14], [35, 38], [20, 28], [20, 10], [36, 8], [17, 5], [25, 10], [14, 38], [14, 5], [8, 4], [11, 8], [10, 24], [26, 5], [16, 10], [35, 5], [8, 29], [7, 9], [18, 31], [22, 6], [10, 13], [31, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [15, 38], [29, 33], [33, 39], [34, 9], [35, 37], [18, 36], [5, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
292	[[22, 14], [5, 5], [30, 32], [7, 12], [34, 15], [34, 38], [21, 28], [20, 11], [35, 8], [17, 4], [25, 9], [13, 38], [13, 5], [8, 5], [11, 7], [10, 25], [26, 4], [15, 10], [34, 5], [7, 29], [7, 8], [17, 31], [22, 5], [11, 13], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [14, 38], [29, 32], [34, 39], [35, 9], [35, 38], [17, 36], [6, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
293	[[23, 14], [4, 5], [30, 33], [8, 12], [33, 15], [34, 37], [21, 29], [21, 11], [36, 8], [17, 5], [26, 9], [12, 38], [13, 4], [7, 5], [12, 7], [10, 24], [26, 5], [15, 9], [34, 4], [7, 30], [8, 8], [17, 30], [22, 4], [12, 13], [31, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [13, 38], [30, 32], [33, 39], [35, 8], [34, 38], [16, 36], [7, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
294	[[23, 13], [5, 5], [30, 34], [9, 12], [32, 15], [35, 37], [21, 28], [20, 11], [36, 9], [18, 5], [27, 9], [11, 38], [13, 5], [6, 5], [11, 7], [10, 25], [27, 5], [15, 8], [33, 4], [6, 30], [9, 8], [17, 29], [22, 5], [13, 13], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [12, 38], [30, 33], [32, 39], [36, 8], [34, 37], [15, 36], [8, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
295	[[24, 13], [4, 5], [29, 34], [10, 12], [32, 16], [35, 38], [22, 28], [20, 10], [35, 9], [18, 4], [27, 10], [10, 38], [14, 5], [6, 4], [11, 8], [10, 24], [27, 4], [15, 9], [33, 5], [7, 30], [9, 7], [17, 28], [23, 5], [14, 13], [30, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [11, 38], [30, 34], [33, 39], [36, 9], [35, 37], [14, 36], [9, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
296	[[24, 14], [4, 6], [28, 34], [11, 12], [32, 15], [34, 38], [22, 27], [21, 10], [34, 9], [18, 5], [28, 10], [9, 38], [13, 5], [6, 5], [12, 8], [11, 24], [27, 5], [16, 9], [33, 4], [6, 30], [8, 7], [17, 27], [24, 5], [15, 13], [30, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [10, 38], [29, 34], [34, 39], [35, 9], [35, 38], [13, 36], [10, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
297	[[24, 15], [4, 7], [27, 34], [12, 12], [32, 14], [34, 37], [21, 27], [22, 10], [34, 10], [19, 5], [28, 11], [8, 38], [12, 5], [5, 5], [13, 8], [10, 24], [27, 4], [16, 10], [33, 5], [5, 30], [8, 8], [17, 28], [24, 6], [16, 13], [31, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [9, 38], [28, 34], [33, 39], [34, 9], [34, 38], [12, 36], [11, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
298	[[24, 14], [5, 7], [27, 35], [13, 12], [32, 15], [35, 37], [22, 27], [22, 11], [34, 11], [20, 5], [29, 11], [7, 38], [11, 5], [5, 4], [14, 8], [9, 24], [27, 5], [17, 10], [33, 4], [4, 30], [9, 8], [17, 27], [24, 5], [17, 13], [30, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [8, 38], [27, 34], [32, 39], [34, 10], [34, 37], [11, 36], [12, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
299	[[25, 14], [5, 8], [26, 35], [14, 12], [32, 16], [35, 38], [22, 26], [23, 11], [33, 11], [19, 5], [28, 11], [6, 38], [11, 4], [5, 5], [14, 7], [8, 24], [27, 4], [18, 10], [33, 5], [5, 30], [9, 9], [16, 27], [24, 6], [18, 13], [30, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [7, 38], [27, 35], [33, 39], [34, 11], [35, 37], [10, 36], [13, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
300	[[25, 15], [5, 9], [26, 34], [14, 11], [31, 16], [34, 38], [21, 26], [23, 10], [32, 11], [19, 4], [28, 12], [5, 38], [10, 4], [6, 5], [15, 7], [7, 24], [27, 5], [19, 10], [34, 5], [6, 30], [9, 10], [16, 28], [23, 6], [19, 13], [30, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [6, 38], [26, 35], [34, 39], [33, 11], [35, 38], [9, 36], [14, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
301	[[25, 16], [5, 10], [27, 34], [15, 11], [30, 16], [34, 37], [22, 26], [24, 10], [32, 10], [19, 5], [27, 12], [4, 38], [10, 5], [7, 5], [16, 7], [6, 24], [27, 4], [20, 10], [34, 4], [5, 30], [9, 9], [15, 28], [23, 5], [19, 12], [31, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [5, 38], [26, 34], [33, 39], [32, 11], [34, 38], [8, 36], [14, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
302	[[25, 17], [4, 10], [27, 35], [16, 11], [30, 17], [35, 37], [21, 26], [25, 10], [33, 10], [18, 5], [26, 12], [4, 37], [11, 5], [6, 5], [16, 6], [6, 25], [27, 5], [21, 10], [34, 5], [4, 30], [10, 9], [16, 28], [23, 4], [20, 12], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [4, 38], [27, 34], [32, 39], [32, 10], [34, 37], [7, 36], [15, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
303	[[24, 17], [5, 10], [27, 36], [17, 11], [31, 17], [35, 38], [20, 26], [25, 9], [33, 11], [19, 5], [26, 13], [5, 37], [11, 4], [5, 5], [16, 7], [6, 24], [26, 5], [21, 9], [35, 5], [5, 30], [10, 10], [15, 28], [23, 5], [20, 13], [31, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [4, 37], [27, 35], [33, 39], [33, 10], [35, 37], [6, 36], [16, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
304	[[24, 18], [4, 10], [27, 37], [18, 11], [30, 17], [34, 38], [20, 27], [26, 9], [33, 12], [18, 5], [27, 13], [5, 38], [11, 5], [5, 6], [15, 7], [5, 24], [27, 5], [22, 9], [34, 5], [5, 31], [10, 9], [15, 29], [23, 4], [21, 13], [31, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [5, 37], [27, 36], [34, 39], [33, 11], [35, 38], [5, 36], [17, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
305	[[25, 18], [5, 10], [28, 37], [18, 10], [31, 17], [34, 37], [19, 27], [27, 9], [33, 13], [18, 4], [28, 13], [4, 38], [11, 4], [5, 7], [15, 6], [4, 24], [27, 6], [23, 9], [34, 4], [5, 30], [10, 10], [14, 29], [23, 5], [22, 13], [31, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [5, 38], [27, 37], [33, 39], [33, 12], [34, 38], [4, 36], [18, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
306	[[26, 18], [5, 11], [29, 37], [17, 10], [31, 18], [35, 37], [20, 27], [28, 9], [33, 14], [18, 5], [27, 13], [3, 38], [11, 5], [5, 6], [15, 7], [5, 24], [27, 5], [23, 8], [34, 5], [5, 29], [11, 10], [13, 29], [23, 4], [23, 13], [32, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 37], [4, 38], [28, 37], [32, 39], [33, 13], [34, 37], [3, 36], [19, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
307	[[26, 19], [4, 11], [29, 36], [17, 9], [31, 19], [35, 38], [19, 27], [29, 9], [33, 15], [17, 5], [28, 13], [2, 38], [10, 5], [5, 5], [15, 6], [4, 24], [28, 5], [23, 9], [35, 5], [5, 30], [12, 10], [13, 28], [23, 5], [23, 12], [32, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 37], [3, 38], [29, 37], [33, 39], [33, 14], [35, 37], [3, 37], [20, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
308	[[25, 19], [5, 11], [30, 36], [17, 8], [31, 20], [34, 38], [19, 28], [28, 9], [33, 16], [17, 4], [28, 14], [1, 38], [9, 5], [5, 6], [15, 5], [5, 24], [27, 5], [24, 9], [34, 5], [4, 30], [11, 10], [12, 28], [23, 4], [24, 12], [33, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[35, 38], [2, 38], [29, 36], [34, 39], [33, 15], [35, 38], [2, 37], [21, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
309	[[26, 19], [5, 10], [30, 35], [17, 9], [31, 21], [34, 37], [18, 28], [29, 9], [33, 17], [17, 5], [29, 14], [0, 38], [9, 4], [5, 5], [14, 5], [4, 24], [28, 5], [23, 9], [35, 5], [5, 30], [11, 9], [11, 28], [23, 5], [25, 12], [32, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39]]	[[34, 38], [1, 38], [30, 36], [33, 39], [33, 16], [34, 38], [1, 37], [22, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
310	[[25, 19], [5, 9], [30, 34], [17, 8], [30, 21], [35, 37], [18, 27], [30, 9], [33, 18], [17, 4], [30, 14], [9, 5], [5, 4], [14, 4], [5, 24], [28, 4], [23, 8], [34, 5], [4, 30], [12, 9], [10, 28], [23, 4], [26, 12], [33, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[34, 37], [0, 38], [30, 35], [32, 39], [33, 17], [34, 37], [0, 37], [23, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
311	[[26, 19], [5, 8], [30, 33], [17, 7], [29, 21], [35, 38], [17, 27], [30, 10], [33, 19], [17, 5], [30, 13], [8, 5], [5, 5], [14, 5], [4, 24], [28, 5], [22, 8], [34, 4], [5, 30], [11, 9], [9, 28], [23, 5], [26, 13], [34, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[35, 37], [1, 38], [30, 34], [33, 39], [33, 18], [35, 37], [1, 37], [24, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
312	[[25, 19], [4, 8], [30, 32], [17, 8], [29, 22], [34, 38], [16, 27], [31, 10], [33, 20], [17, 4], [31, 13], [9, 5], [5, 6], [13, 5], [5, 24], [28, 4], [22, 9], [34, 5], [5, 31], [11, 10], [8, 28], [22, 5], [26, 14], [34, 8], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[35, 38], [2, 38], [30, 33], [34, 39], [33, 19], [35, 38], [1, 36], [25, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
313	[[24, 19], [5, 8], [31, 32], [18, 8], [29, 23], [34, 37], [15, 27], [31, 9], [33, 21], [17, 5], [32, 13], [9, 4], [5, 5], [13, 4], [4, 24], [28, 5], [22, 8], [35, 5], [6, 31], [10, 10], [9, 28], [22, 4], [26, 15], [35, 8], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[34, 38], [3, 38], [30, 32], [33, 39], [33, 20], [34, 38], [1, 35], [25, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
314	[[24, 20], [5, 9], [31, 33], [18, 9], [28, 23], [35, 37], [15, 28], [31, 8], [33, 22], [16, 5], [33, 13], [9, 5], [5, 4], [13, 5], [5, 24], [27, 5], [23, 8], [34, 5], [7, 31], [9, 10], [8, 28], [22, 5], [27, 15], [34, 8], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[34, 37], [4, 38], [31, 32], [32, 39], [33, 21], [34, 37], [1, 34], [25, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
315	[[24, 19], [4, 9], [30, 33], [18, 10], [28, 24], [35, 38], [14, 28], [30, 8], [33, 23], [16, 4], [33, 12], [9, 6], [5, 5], [13, 4], [4, 24], [27, 4], [24, 8], [35, 5], [7, 32], [10, 10], [7, 28], [21, 5], [28, 15], [34, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[35, 37], [5, 38], [31, 33], [33, 39], [33, 22], [35, 37], [1, 35], [26, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
316	[[24, 20], [5, 9], [30, 32], [18, 9], [27, 24], [34, 38], [14, 29], [30, 7], [33, 24], [16, 5], [33, 11], [10, 6], [4, 5], [13, 5], [5, 24], [27, 5], [25, 8], [34, 5], [7, 33], [11, 10], [7, 27], [21, 4], [29, 15], [33, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[35, 38], [6, 38], [30, 33], [34, 39], [33, 23], [35, 38], [1, 34], [27, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
317	[[23, 20], [6, 9], [31, 32], [17, 9], [26, 24], [34, 37], [14, 28], [30, 8], [33, 25], [16, 4], [33, 12], [9, 6], [5, 5], [13, 4], [4, 24], [26, 5], [25, 9], [34, 4], [8, 33], [12, 10], [8, 27], [21, 5], [29, 16], [34, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[34, 38], [6, 37], [30, 32], [33, 39], [33, 24], [34, 38], [1, 35], [28, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
318	[[22, 20], [7, 9], [31, 33], [18, 9], [26, 25], [35, 37], [13, 28], [30, 7], [33, 26], [16, 5], [33, 11], [9, 7], [5, 6], [13, 5], [5, 24], [27, 5], [25, 10], [34, 5], [9, 33], [11, 10], [9, 27], [22, 5], [30, 16], [35, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[34, 37], [5, 37], [31, 32], [32, 39], [33, 25], [34, 37], [1, 34], [28, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
