timestep	evaders	pursuers	evader_capture_status
293	[[4, 5], [7, 10], [7, 24], [18, 35], [23, 12], [17, 24], [9, 21], [31, 22], [23, 3], [5, 34], [9, 3], [5, 23], [10, 26], [4, 19], [36, 12], [11, 22], [12, 9], [25, 24], [4, 11], [16, 20], [36, 8], [10, 12], [8, 8], [14, 37], [4, 16], [1, 30], [15, 33], [27, 16], [36, 25], [36, 38]]	[[28, 16], [35, 12], [36, 26], [2, 30], [24, 3], [19, 35], [10, 3], [13, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
294	[[5, 5], [6, 10], [6, 24], [18, 34], [22, 12], [18, 24], [8, 21], [30, 22], [22, 3], [6, 34], [8, 3], [4, 23], [9, 26], [5, 19], [37, 12], [12, 22], [11, 9], [24, 24], [4, 10], [15, 20], [36, 7], [10, 13], [7, 8], [14, 36], [5, 16], [1, 31], [16, 33], [26, 16], [36, 24], [36, 38]]	[[27, 16], [36, 12], [36, 25], [1, 30], [23, 3], [18, 35], [9, 3], [14, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
295	[[5, 6], [7, 10], [5, 24], [19, 34], [21, 12], [17, 24], [8, 22], [29, 22], [21, 3], [7, 34], [7, 3], [4, 22], [10, 26], [4, 19], [37, 13], [11, 22], [12, 9], [23, 24], [4, 11], [16, 20], [36, 6], [9, 13], [6, 8], [14, 35], [6, 16], [1, 32], [16, 32], [25, 16], [36, 23], [36, 38]]	[[26, 16], [37, 12], [36, 24], [1, 31], [22, 3], [18, 34], [8, 3], [14, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
296	[[4, 6], [7, 11], [6, 24], [20, 34], [20, 12], [18, 24], [8, 21], [28, 22], [20, 3], [8, 34], [6, 3], [5, 22], [9, 26], [5, 19], [37, 14], [12, 22], [11, 9], [22, 24], [4, 12], [15, 20], [35, 6], [10, 13], [6, 9], [14, 34], [5, 16], [1, 33], [16, 31], [24, 16], [36, 22], [36, 38]]	[[25, 16], [37, 13], [36, 23], [1, 32], [21, 3], [19, 34], [7, 3], [14, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
297	[[4, 7], [8, 11], [6, 25], [21, 34], [19, 12], [17, 24], [9, 21], [27, 22], [19, 3], [7, 34], [5, 3], [4, 22], [10, 26], [4, 19], [36, 14], [11, 22], [12, 9], [23, 24], [5, 12], [16, 20], [34, 6], [11, 13], [7, 9], [14, 33], [6, 16], [1, 34], [17, 31], [23, 16], [36, 21], [36, 38]]	[[24, 16], [37, 14], [36, 22], [1, 33], [20, 3], [20, 34], [6, 3], [14, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
298	[[5, 7], [9, 11], [7, 25], [21, 33], [18, 12], [17, 25], [8, 21], [28, 22], [18, 3], [6, 34], [4, 3], [5, 22], [9, 26], [5, 19], [35, 14], [12, 22], [13, 9], [22, 24], [4, 12], [15, 20], [33, 6], [12, 13], [8, 9], [15, 33], [7, 16], [1, 35], [18, 31], [22, 16], [36, 20], [36, 38]]	[[23, 16], [36, 14], [36, 21], [1, 34], [19, 3], [21, 34], [5, 3], [14, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
299	[[5, 8], [10, 11], [7, 24], [22, 33], [17, 12], [16, 25], [9, 21], [28, 21], [17, 3], [7, 34], [3, 3], [5, 23], [10, 26], [4, 19], [34, 14], [11, 22], [14, 9], [21, 24], [5, 12], [14, 20], [33, 7], [13, 13], [9, 9], [16, 33], [8, 16], [1, 36], [18, 30], [21, 16], [36, 19], [36, 38]]	[[22, 16], [35, 14], [36, 20], [1, 35], [18, 3], [21, 33], [4, 3], [15, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
300	[[4, 8], [9, 11], [6, 24], [23, 33], [16, 12], [15, 25], [8, 21], [27, 21], [16, 3], [6, 34], [2, 3], [4, 23], [9, 26], [5, 19], [33, 14], [12, 22], [15, 9], [20, 24], [6, 12], [15, 20], [32, 7], [12, 13], [10, 9], [16, 34], [9, 16], [1, 37], [17, 30], [20, 16], [36, 18], [36, 38]]	[[21, 16], [34, 14], [36, 19], [1, 36], [17, 3], [22, 33], [3, 3], [16, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
301	[[5, 8], [8, 11], [5, 24], [24, 33], [15, 12], [14, 25], [8, 21], [26, 21], [15, 3], [7, 34], [1, 3], [4, 22], [10, 26], [5, 18], [32, 14], [11, 22], [14, 9], [19, 24], [5, 12], [16, 20], [32, 8], [12, 14], [10, 8], [15, 34], [8, 16], [1, 38], [17, 29], [19, 16], [36, 17], [36, 38]]	[[20, 16], [33, 14], [36, 18], [1, 37], [16, 3], [23, 33], [2, 3], [16, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
302	[[4, 8], [9, 11], [5, 25], [25, 33], [16, 12], [15, 25], [7, 21], [27, 21], [14, 3], [6, 34], [0, 3], [4, 21], [9, 26], [4, 18], [31, 14], [11, 21], [14, 8], [18, 24], [5, 13], [15, 20], [31, 8], [11, 14], [9, 8], [14, 34], [8, 15], [1, 39], [17, 28], [18, 16], [36, 16], [36, 38]]	[[19, 16], [32, 14], [36, 17], [1, 38], [15, 3], [24, 33], [1, 3], [15, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
303	[[4, 7], [10, 11], [4, 25], [26, 33], [15, 12], [15, 24], [8, 21], [26, 21], [13, 3], [7, 34], [0, 4], [5, 21], [9, 25], [4, 17], [30, 14], [12, 21], [14, 9], [18, 23], [4, 13], [16, 20], [30, 8], [12, 14], [9, 7], [13, 34], [8, 16], [2, 39], [18, 28], [17, 16], [36, 15], [36, 38]]	[[18, 16], [31, 14], [36, 16], [1, 39], [14, 3], [25, 33], [0, 3], [14, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
304	[[5, 7], [9, 11], [5, 25], [27, 33], [15, 13], [14, 24], [7, 21], [25, 21], [12, 3], [6, 34], [0, 5], [5, 20], [10, 25], [5, 17], [29, 14], [11, 21], [13, 9], [19, 23], [5, 13], [15, 20], [29, 8], [13, 14], [8, 7], [12, 34], [8, 15], [2, 38], [17, 28], [16, 16], [36, 14], [36, 38]]	[[17, 16], [30, 14], [36, 15], [2, 39], [13, 3], [26, 33], [0, 4], [13, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
305	[[4, 7], [10, 11], [4, 25], [28, 33], [15, 12], [15, 24], [8, 21], [26, 21], [11, 3], [6, 35], [0, 6], [5, 19], [9, 25], [4, 17], [28, 14], [11, 20], [12, 9], [18, 23], [4, 13], [15, 21], [30, 8], [12, 14], [9, 7], [11, 34], [8, 14], [2, 37], [16, 28], [16, 17], [36, 13], [36, 38]]	[[16, 16], [29, 14], [36, 14], [2, 38], [12, 3], [27, 33], [0, 5], [12, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
306	[[5, 7], [9, 11], [5, 25], [29, 33], [15, 11], [14, 24], [8, 22], [25, 21], [10, 3], [6, 34], [0, 7], [6, 19], [9, 26], [5, 17], [27, 14], [12, 20], [13, 9], [19, 23], [4, 12], [14, 21], [29, 8], [13, 14], [8, 7], [10, 34], [8, 15], [3, 37], [17, 28], [15, 17], [36, 12], [36, 38]]	[[16, 17], [28, 14], [36, 13], [2, 37], [11, 3], [28, 33], [0, 6], [11, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
307	[[5, 8], [10, 11], [5, 24], [30, 33], [16, 11], [14, 25], [7, 22], [26, 21], [9, 3], [6, 33], [0, 8], [6, 20], [10, 26], [4, 17], [26, 14], [11, 20], [12, 9], [18, 23], [5, 12], [13, 21], [28, 8], [12, 14], [8, 8], [9, 34], [8, 14], [4, 37], [16, 28], [14, 17], [36, 11], [36, 38]]	[[15, 17], [27, 14], [36, 12], [3, 37], [10, 3], [29, 33], [0, 7], [10, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
308	[[5, 7], [9, 11], [4, 24], [31, 33], [17, 11], [13, 25], [8, 22], [25, 21], [8, 3], [6, 32], [0, 9], [6, 19], [9, 26], [5, 17], [25, 14], [10, 20], [13, 9], [18, 24], [6, 12], [12, 21], [27, 8], [12, 13], [8, 9], [8, 34], [8, 15], [5, 37], [17, 28], [13, 17], [36, 10], [36, 38]]	[[14, 17], [26, 14], [36, 11], [4, 37], [9, 3], [30, 33], [0, 8], [9, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
309	[[5, 8], [10, 11], [5, 24], [32, 33], [16, 11], [12, 25], [7, 22], [24, 21], [7, 3], [5, 32], [0, 10], [6, 20], [8, 26], [4, 17], [24, 14], [9, 20], [14, 9], [17, 24], [6, 13], [11, 21], [26, 8], [13, 13], [8, 8], [7, 34], [9, 15], [5, 36], [16, 28], [12, 17], [36, 9], [36, 38]]	[[13, 17], [25, 14], [36, 10], [5, 37], [8, 3], [31, 33], [0, 9], [8, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
310	[[6, 8], [9, 11], [4, 24], [33, 33], [17, 11], [11, 25], [7, 21], [23, 21], [6, 3], [5, 31], [0, 11], [6, 19], [8, 27], [5, 17], [23, 14], [8, 20], [13, 9], [16, 24], [5, 13], [10, 21], [25, 8], [14, 13], [8, 9], [7, 33], [8, 15], [4, 36], [15, 28], [11, 17], [36, 8], [36, 38]]	[[12, 17], [24, 14], [36, 9], [5, 36], [7, 3], [32, 33], [0, 10], [7, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
311	[[5, 8], [10, 11], [5, 24], [34, 33], [17, 10], [12, 25], [7, 22], [22, 21], [5, 3], [5, 30], [0, 12], [5, 19], [7, 27], [4, 17], [22, 14], [8, 21], [13, 10], [17, 24], [6, 13], [11, 21], [24, 8], [15, 13], [8, 8], [8, 33], [8, 14], [3, 36], [15, 27], [10, 17], [36, 7], [36, 38]]	[[11, 17], [23, 14], [36, 8], [4, 36], [6, 3], [33, 33], [0, 11], [7, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
312	[[4, 8], [9, 11], [4, 24], [35, 33], [18, 10], [11, 25], [6, 22], [21, 21], [4, 3], [4, 30], [0, 13], [5, 18], [8, 27], [5, 17], [21, 14], [9, 21], [12, 10], [18, 24], [5, 13], [11, 22], [23, 8], [14, 13], [8, 9], [9, 33], [7, 14], [2, 36], [15, 28], [9, 17], [36, 6], [36, 38]]	[[10, 17], [22, 14], [36, 7], [3, 36], [5, 3], [34, 33], [0, 12], [8, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
313	[[5, 8], [9, 12], [5, 24], [36, 33], [17, 10], [12, 25], [5, 22], [20, 21], [3, 3], [4, 29], [1, 13], [4, 18], [7, 27], [4, 17], [20, 14], [8, 21], [12, 11], [17, 24], [4, 13], [10, 22], [22, 8], [13, 13], [8, 8], [10, 33], [6, 14], [1, 36], [14, 28], [8, 17], [36, 5], [36, 38]]	[[9, 17], [21, 14], [36, 6], [2, 36], [4, 3], [35, 33], [0, 13], [9, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
314	[[4, 8], [9, 11], [5, 25], [36, 32], [16, 10], [13, 25], [4, 22], [19, 21], [2, 3], [5, 29], [2, 13], [4, 19], [8, 27], [5, 17], [19, 14], [7, 21], [12, 10], [16, 24], [4, 12], [10, 23], [21, 8], [12, 13], [9, 8], [11, 33], [7, 14], [1, 37], [15, 28], [7, 17], [36, 4], [36, 38]]	[[8, 17], [20, 14], [36, 5], [1, 36], [3, 3], [36, 33], [1, 13], [10, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
315	[[5, 8], [8, 11], [5, 26], [36, 31], [17, 10], [12, 25], [5, 22], [18, 21], [1, 3], [4, 29], [3, 13], [5, 19], [9, 27], [4, 17], [18, 14], [7, 22], [11, 10], [16, 23], [5, 12], [11, 23], [20, 8], [11, 13], [8, 8], [12, 33], [6, 14], [1, 38], [16, 28], [7, 16], [36, 3], [36, 38]]	[[7, 17], [19, 14], [36, 4], [1, 37], [2, 3], [36, 32], [2, 13], [11, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
316	[[4, 8], [7, 11], [6, 26], [36, 30], [16, 10], [13, 25], [4, 22], [18, 20], [0, 3], [5, 29], [4, 13], [4, 19], [9, 28], [4, 18], [17, 14], [8, 22], [10, 10], [16, 24], [5, 11], [12, 23], [20, 7], [12, 13], [7, 8], [13, 33], [7, 14], [1, 39], [15, 28], [8, 16], [35, 3], [36, 38]]	[[7, 16], [18, 14], [36, 3], [1, 38], [1, 3], [36, 31], [3, 13], [12, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
317	[[4, 7], [8, 11], [6, 25], [36, 29], [17, 10], [13, 26], [5, 22], [17, 20], [0, 4], [5, 30], [5, 13], [5, 19], [9, 27], [4, 19], [16, 14], [8, 21], [11, 10], [17, 24], [5, 10], [11, 23], [19, 7], [11, 13], [7, 7], [14, 33], [8, 14], [2, 39], [15, 29], [9, 16], [34, 3], [36, 38]]	[[8, 16], [17, 14], [35, 3], [1, 39], [0, 3], [36, 30], [4, 13], [13, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
318	[[4, 6], [8, 10], [7, 25], [36, 28], [16, 10], [12, 26], [5, 23], [17, 19], [0, 5], [6, 30], [6, 13], [6, 19], [9, 28], [4, 18], [15, 14], [9, 21], [10, 10], [17, 25], [6, 10], [12, 23], [18, 7], [12, 13], [8, 7], [15, 33], [9, 14], [2, 38], [16, 29], [9, 17], [33, 3], [36, 38]]	[[9, 16], [16, 14], [34, 3], [2, 39], [0, 4], [36, 29], [5, 13], [14, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
319	[[5, 6], [8, 9], [7, 26], [36, 27], [15, 10], [13, 26], [4, 23], [16, 19], [0, 6], [7, 30], [7, 13], [6, 20], [10, 28], [4, 19], [14, 14], [9, 22], [11, 10], [16, 25], [5, 10], [11, 23], [17, 7], [12, 12], [8, 6], [16, 33], [10, 14], [2, 37], [16, 28], [9, 18], [32, 3], [36, 38]]	[[9, 17], [15, 14], [33, 3], [2, 38], [0, 5], [36, 28], [6, 13], [15, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
320	[[5, 5], [9, 9], [6, 26], [36, 26], [16, 10], [13, 25], [5, 23], [15, 19], [0, 7], [8, 30], [8, 13], [5, 20], [10, 29], [4, 18], [13, 14], [8, 22], [12, 10], [15, 25], [6, 10], [11, 24], [16, 7], [11, 12], [9, 6], [17, 33], [10, 15], [3, 37], [17, 28], [9, 19], [31, 3], [36, 38]]	[[9, 18], [14, 14], [32, 3], [2, 37], [0, 6], [36, 27], [7, 13], [16, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
321	[[6, 5], [9, 8], [6, 27], [36, 25], [17, 10], [12, 25], [4, 23], [16, 19], [0, 8], [7, 30], [9, 13], [4, 20], [11, 29], [4, 17], [12, 14], [7, 22], [13, 10], [16, 25], [6, 9], [10, 24], [15, 7], [11, 11], [8, 6], [18, 33], [10, 16], [4, 37], [17, 27], [8, 19], [30, 3], [36, 38]]	[[9, 19], [13, 14], [31, 3], [3, 37], [0, 7], [36, 26], [8, 13], [17, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
322	[[5, 5], [10, 8], [5, 27], [36, 24], [18, 10], [13, 25], [5, 23], [15, 19], [0, 9], [7, 31], [9, 12], [3, 20], [10, 29], [4, 16], [12, 15], [7, 23], [14, 10], [15, 25], [6, 10], [10, 25], [14, 7], [11, 10], [9, 6], [19, 33], [10, 17], [5, 37], [18, 27], [7, 19], [29, 3], [36, 38]]	[[8, 19], [12, 14], [30, 3], [4, 37], [0, 8], [36, 25], [9, 13], [18, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
323	[[5, 4], [9, 8], [6, 27], [36, 23], [17, 10], [12, 25], [4, 23], [14, 19], [0, 10], [7, 32], [9, 11], [3, 21], [11, 29], [4, 15], [12, 16], [7, 24], [15, 10], [16, 25], [5, 10], [9, 25], [13, 7], [11, 9], [8, 6], [20, 33], [10, 18], [6, 37], [17, 27], [6, 19], [28, 3], [36, 38]]	[[7, 19], [12, 15], [29, 3], [5, 37], [0, 9], [36, 24], [9, 12], [19, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
324	[[5, 5], [8, 8], [6, 28], [36, 22], [17, 9], [13, 25], [4, 24], [15, 19], [0, 11], [8, 32], [8, 11], [4, 21], [11, 30], [4, 16], [12, 17], [6, 24], [14, 10], [15, 25], [4, 10], [9, 24], [14, 7], [12, 9], [7, 6], [21, 33], [10, 19], [7, 37], [17, 28], [5, 19], [27, 3], [36, 38]]	[[6, 19], [12, 16], [28, 3], [6, 37], [0, 10], [36, 23], [9, 11], [20, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
325	[[4, 5], [8, 7], [7, 28], [36, 21], [18, 9], [12, 25], [4, 25], [16, 19], [0, 12], [9, 32], [7, 11], [3, 21], [11, 29], [4, 15], [11, 17], [7, 24], [15, 10], [16, 25], [4, 9], [8, 24], [14, 6], [12, 8], [7, 5], [22, 33], [10, 20], [8, 37], [16, 28], [4, 19], [26, 3], [36, 38]]	[[5, 19], [12, 17], [27, 3], [7, 37], [0, 11], [36, 22], [8, 11], [21, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
326	[[4, 4], [9, 7], [7, 27], [36, 20], [18, 8], [12, 26], [4, 24], [15, 19], [0, 13], [8, 32], [6, 11], [2, 21], [12, 29], [4, 14], [10, 17], [6, 24], [15, 11], [15, 25], [5, 9], [8, 25], [15, 6], [11, 8], [7, 4], [23, 33], [10, 21], [9, 37], [15, 28], [3, 19], [25, 3], [36, 38]]	[[4, 19], [11, 17], [26, 3], [8, 37], [0, 12], [36, 21], [7, 11], [22, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
327	[[4, 5], [8, 7], [7, 28], [36, 19], [19, 8], [11, 26], [4, 25], [14, 19], [0, 14], [9, 32], [5, 11], [2, 22], [13, 29], [5, 14], [9, 17], [6, 23], [14, 11], [15, 24], [5, 8], [9, 25], [14, 6], [12, 8], [7, 5], [24, 33], [9, 21], [10, 37], [16, 28], [2, 19], [24, 3], [36, 38]]	[[3, 19], [10, 17], [25, 3], [9, 37], [0, 13], [36, 20], [6, 11], [23, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
328	[[4, 4], [9, 7], [6, 28], [36, 18], [18, 8], [12, 26], [5, 25], [13, 19], [0, 15], [9, 31], [4, 11], [3, 22], [14, 29], [5, 15], [8, 17], [7, 23], [15, 11], [15, 25], [4, 8], [9, 26], [15, 6], [11, 8], [8, 5], [25, 33], [9, 22], [11, 37], [15, 28], [2, 18], [23, 3], [36, 38]]	[[2, 19], [9, 17], [24, 3], [10, 37], [0, 14], [36, 19], [5, 11], [24, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
329	[[4, 5], [8, 7], [6, 29], [36, 17], [17, 8], [11, 26], [4, 25], [13, 20], [0, 16], [9, 30], [3, 11], [3, 23], [13, 29], [4, 15], [7, 17], [8, 23], [15, 10], [15, 24], [4, 7], [10, 26], [14, 6], [12, 8], [8, 4], [26, 33], [10, 22], [12, 37], [16, 28], [3, 18], [22, 3], [36, 38]]	[[2, 18], [8, 17], [23, 3], [11, 37], [0, 15], [36, 18], [4, 11], [25, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
330	[[5, 5], [8, 6], [6, 28], [36, 16], [18, 8], [12, 26], [5, 25], [14, 20], [0, 17], [9, 31], [2, 11], [4, 23], [12, 29], [5, 15], [6, 17], [7, 23], [15, 11], [14, 24], [5, 7], [9, 26], [14, 5], [11, 8], [8, 5], [27, 33], [11, 22], [13, 37], [15, 28], [3, 19], [21, 3], [36, 38]]	[[3, 18], [7, 17], [22, 3], [12, 37], [0, 16], [36, 17], [3, 11], [26, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
331	[[4, 5], [7, 6], [6, 29], [36, 15], [17, 8], [11, 26], [4, 25], [14, 19], [0, 18], [10, 31], [2, 10], [5, 23], [12, 28], [5, 14], [6, 16], [8, 23], [14, 11], [15, 24], [5, 8], [9, 25], [15, 5], [11, 9], [8, 4], [28, 33], [12, 22], [14, 37], [16, 28], [3, 20], [20, 3], [36, 38]]	[[3, 19], [6, 17], [21, 3], [13, 37], [0, 17], [36, 16], [2, 11], [27, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
332	[[4, 4], [6, 6], [7, 29], [36, 14], [17, 9], [12, 26], [5, 25], [13, 19], [0, 19], [10, 32], [3, 10], [5, 22], [12, 29], [5, 13], [7, 16], [9, 23], [14, 10], [15, 25], [6, 8], [8, 25], [14, 5], [11, 8], [8, 5], [29, 33], [11, 22], [15, 37], [15, 28], [3, 21], [19, 3], [36, 38]]	[[3, 20], [6, 16], [20, 3], [14, 37], [0, 18], [36, 15], [2, 10], [28, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
333	[[4, 5], [7, 6], [7, 28], [36, 13], [17, 8], [11, 26], [4, 25], [12, 19], [0, 20], [9, 32], [4, 10], [6, 22], [11, 29], [6, 13], [8, 16], [9, 22], [14, 11], [15, 24], [6, 9], [8, 26], [15, 5], [10, 8], [9, 5], [30, 33], [12, 22], [16, 37], [16, 28], [3, 22], [18, 3], [36, 38]]	[[3, 21], [7, 16], [19, 3], [15, 37], [0, 19], [36, 14], [3, 10], [29, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
334	[[4, 4], [6, 6], [6, 28], [36, 12], [17, 9], [12, 26], [4, 26], [12, 20], [0, 21], [9, 33], [5, 10], [7, 22], [12, 29], [7, 13], [9, 16], [9, 21], [13, 11], [15, 25], [7, 9], [8, 25], [15, 6], [11, 8], [10, 5], [31, 33], [13, 22], [17, 37], [15, 28], [3, 23], [17, 3], [36, 38]]	[[3, 22], [8, 16], [18, 3], [16, 37], [0, 20], [36, 13], [4, 10], [30, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
