timestep	evaders	pursuers	evader_capture_status
304	[[21, 21], [16, 34], [26, 23], [31, 30], [33, 25], [29, 21], [32, 34], [23, 15], [29, 14], [22, 5], [11, 34], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[23, 5], [25, 23], [28, 21], [30, 30], [6, 16], [34, 4], [9, 10], [37, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
305	[[22, 21], [16, 35], [27, 23], [32, 30], [32, 25], [30, 21], [33, 34], [23, 16], [29, 15], [21, 5], [11, 33], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[22, 5], [26, 23], [29, 21], [31, 30], [6, 17], [34, 5], [9, 9], [36, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
306	[[23, 21], [16, 34], [28, 23], [33, 30], [33, 25], [31, 21], [33, 35], [22, 16], [29, 16], [20, 5], [11, 32], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[21, 5], [27, 23], [30, 21], [32, 30], [7, 17], [33, 5], [9, 10], [36, 2]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
307	[[24, 21], [15, 34], [29, 23], [34, 30], [34, 25], [32, 21], [33, 34], [22, 17], [30, 16], [19, 5], [12, 32], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[20, 5], [28, 23], [31, 21], [33, 30], [7, 18], [33, 6], [9, 10], [36, 1]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
308	[[25, 21], [16, 34], [30, 23], [35, 30], [35, 25], [33, 21], [33, 35], [23, 17], [31, 16], [18, 5], [11, 32], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[19, 5], [29, 23], [32, 21], [34, 30], [7, 19], [33, 7], [9, 11], [35, 1]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
309	[[26, 21], [16, 35], [31, 23], [35, 29], [35, 24], [34, 21], [33, 34], [24, 17], [32, 16], [17, 5], [12, 32], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[18, 5], [30, 23], [33, 21], [35, 30], [6, 19], [33, 8], [9, 12], [35, 2]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
310	[[27, 21], [16, 34], [32, 23], [35, 28], [35, 23], [35, 21], [34, 34], [25, 17], [33, 16], [16, 5], [13, 32], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[17, 5], [31, 23], [34, 21], [35, 29], [6, 20], [32, 8], [10, 12], [35, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
311	[[28, 21], [17, 34], [33, 23], [35, 27], [35, 24], [35, 20], [34, 35], [26, 17], [33, 17], [15, 5], [12, 32], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[16, 5], [32, 23], [35, 21], [35, 28], [6, 20], [32, 9], [10, 13], [35, 2]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
312	[[29, 21], [18, 34], [33, 22], [35, 26], [36, 24], [35, 19], [34, 34], [27, 17], [32, 17], [14, 5], [13, 32], [5, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[15, 5], [33, 23], [35, 20], [35, 27], [6, 21], [31, 9], [11, 13], [35, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
313	[[29, 20], [18, 35], [33, 21], [35, 25], [36, 23], [35, 18], [35, 34], [28, 17], [31, 17], [13, 5], [14, 32], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[14, 5], [33, 22], [35, 19], [35, 26], [6, 22], [31, 10], [10, 13], [35, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
314	[[30, 20], [18, 34], [33, 20], [35, 24], [36, 22], [35, 17], [34, 34], [27, 17], [31, 16], [12, 5], [14, 31], [4, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[13, 5], [33, 21], [35, 18], [35, 25], [6, 23], [32, 10], [10, 14], [35, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
315	[[29, 20], [18, 35], [33, 19], [35, 23], [36, 21], [35, 16], [34, 35], [26, 17], [31, 15], [11, 5], [14, 32], [4, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[12, 5], [33, 20], [35, 17], [35, 24], [7, 23], [32, 11], [10, 15], [35, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
316	[[29, 21], [18, 34], [33, 18], [35, 22], [36, 20], [35, 15], [34, 34], [25, 17], [31, 14], [10, 5], [15, 32], [4, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[11, 5], [33, 19], [35, 16], [35, 23], [8, 23], [32, 12], [10, 16], [35, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
317	[[28, 21], [18, 33], [33, 17], [35, 21], [36, 19], [35, 14], [34, 33], [25, 18], [31, 13], [9, 5], [15, 33], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[10, 5], [33, 18], [35, 15], [35, 22], [7, 23], [32, 13], [10, 17], [34, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
318	[[28, 22], [17, 33], [33, 16], [35, 20], [36, 18], [35, 13], [33, 33], [25, 17], [31, 12], [8, 5], [14, 33], [4, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[9, 5], [33, 17], [35, 14], [35, 21], [7, 24], [31, 13], [11, 17], [34, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
319	[[28, 23], [16, 33], [33, 15], [35, 19], [36, 17], [35, 12], [32, 33], [25, 18], [31, 11], [7, 5], [14, 34], [4, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[8, 5], [33, 16], [35, 13], [35, 20], [7, 25], [31, 12], [11, 18], [34, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
320	[[29, 23], [17, 33], [33, 14], [35, 18], [36, 16], [35, 11], [32, 34], [24, 18], [31, 10], [6, 5], [15, 34], [4, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[7, 5], [33, 15], [35, 12], [35, 19], [7, 26], [31, 11], [11, 19], [34, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
321	[[28, 23], [18, 33], [33, 13], [35, 17], [36, 15], [35, 10], [31, 34], [23, 18], [31, 9], [5, 5], [16, 34], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[6, 5], [33, 14], [35, 11], [35, 18], [7, 27], [31, 10], [11, 20], [34, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
322	[[27, 23], [19, 33], [33, 12], [35, 16], [36, 14], [35, 9], [30, 34], [22, 18], [31, 8], [4, 5], [17, 34], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[5, 5], [33, 13], [35, 10], [35, 17], [7, 28], [31, 9], [10, 20], [33, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
323	[[27, 22], [19, 32], [33, 11], [35, 15], [36, 13], [35, 8], [30, 35], [22, 19], [31, 7], [4, 6], [18, 34], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[4, 5], [33, 12], [35, 9], [35, 16], [6, 28], [31, 8], [10, 21], [32, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
324	[[27, 23], [20, 32], [33, 10], [35, 14], [36, 12], [35, 7], [30, 34], [22, 20], [31, 6], [5, 6], [18, 35], [5, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[4, 6], [33, 11], [35, 8], [35, 15], [6, 29], [30, 8], [9, 21], [31, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
325	[[27, 24], [21, 32], [33, 9], [35, 13], [36, 11], [35, 6], [29, 34], [22, 21], [31, 5], [6, 6], [18, 34], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[5, 6], [33, 10], [35, 7], [35, 14], [6, 30], [29, 8], [9, 22], [31, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
326	[[27, 25], [21, 33], [33, 8], [35, 12], [36, 10], [35, 5], [29, 33], [23, 21], [31, 4], [7, 6], [18, 33], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[6, 6], [33, 9], [35, 6], [35, 13], [6, 31], [30, 8], [9, 22], [31, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
327	[[26, 25], [20, 33], [34, 8], [35, 11], [36, 9], [35, 4], [29, 34], [23, 22], [31, 3], [8, 6], [18, 34], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[7, 6], [33, 8], [35, 5], [35, 12], [6, 32], [31, 8], [9, 23], [31, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
328	[[26, 26], [21, 33], [35, 8], [35, 10], [36, 8], [35, 3], [28, 34], [23, 21], [32, 3], [9, 6], [19, 34], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[8, 6], [34, 8], [35, 4], [35, 11], [6, 33], [31, 7], [9, 24], [31, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
329	[[27, 26], [22, 33], [35, 7], [36, 10], [37, 8], [36, 3], [29, 34], [24, 21], [33, 3], [10, 6], [19, 35], [4, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[9, 6], [35, 8], [35, 3], [35, 10], [6, 34], [32, 7], [9, 25], [32, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
330	[[28, 26], [23, 33], [35, 6], [37, 10], [37, 7], [37, 3], [30, 34], [23, 21], [34, 3], [11, 6], [19, 34], [3, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3]]	[[10, 6], [35, 7], [36, 3], [36, 10], [5, 34], [33, 7], [9, 26], [33, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
331	[[28, 27], [23, 34], [35, 5], [37, 6], [30, 35], [22, 21], [35, 3], [12, 6], [18, 34], [4, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3]]	[[11, 6], [35, 6], [37, 3], [37, 10], [4, 34], [33, 6], [9, 27], [34, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
332	[[28, 26], [22, 34], [35, 4], [36, 6], [30, 34], [22, 22], [36, 3], [13, 6], [17, 34], [4, 36], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3]]	[[12, 6], [35, 5], [37, 4], [37, 11], [4, 35], [33, 5], [9, 28], [35, 3]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
333	[[28, 27], [22, 35], [34, 4], [36, 7], [29, 34], [22, 23], [36, 2], [14, 6], [16, 34], [5, 36], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3]]	[[13, 6], [36, 5], [36, 4], [36, 11], [4, 36], [33, 4], [8, 28], [35, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
334	[[29, 27], [22, 34], [34, 5], [36, 8], [29, 33], [22, 24], [37, 2], [15, 6], [16, 35], [5, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3]]	[[14, 6], [36, 6], [36, 3], [35, 11], [5, 36], [32, 4], [9, 28], [34, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
335	[[30, 27], [23, 34], [34, 6], [35, 8], [29, 34], [21, 24], [16, 6], [16, 34], [5, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[15, 6], [35, 6], [36, 2], [34, 11], [5, 35], [31, 4], [9, 29], [34, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
336	[[29, 27], [24, 34], [33, 6], [35, 9], [28, 34], [21, 23], [17, 6], [16, 35], [6, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[16, 6], [35, 7], [36, 1], [34, 10], [5, 34], [31, 5], [9, 30], [34, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
337	[[29, 26], [23, 34], [32, 6], [36, 9], [28, 33], [20, 23], [18, 6], [16, 34], [7, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[17, 6], [35, 8], [35, 1], [35, 10], [6, 34], [32, 5], [8, 30], [33, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
338	[[28, 26], [22, 34], [31, 6], [37, 9], [29, 33], [20, 24], [19, 6], [16, 35], [8, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[18, 6], [36, 8], [35, 2], [36, 10], [7, 34], [32, 6], [8, 31], [33, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
339	[[28, 27], [22, 35], [30, 6], [36, 9], [29, 34], [20, 23], [20, 6], [16, 34], [9, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[19, 6], [37, 8], [35, 1], [37, 10], [8, 34], [31, 6], [8, 32], [33, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
340	[[27, 27], [22, 34], [29, 6], [35, 9], [30, 34], [21, 23], [21, 6], [15, 34], [10, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[20, 6], [36, 8], [34, 1], [36, 10], [9, 34], [30, 6], [8, 33], [32, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
341	[[27, 28], [22, 35], [28, 6], [34, 9], [29, 34], [20, 23], [22, 6], [15, 35], [11, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[21, 6], [35, 8], [34, 2], [35, 10], [10, 34], [29, 6], [9, 33], [31, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
342	[[26, 28], [22, 34], [27, 6], [33, 9], [29, 33], [20, 24], [23, 6], [15, 34], [12, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[22, 6], [34, 8], [34, 1], [34, 10], [11, 34], [28, 6], [10, 33], [30, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
343	[[25, 28], [22, 33], [26, 6], [32, 9], [29, 32], [21, 24], [23, 5], [16, 34], [13, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[23, 6], [34, 7], [34, 2], [33, 10], [12, 34], [27, 6], [11, 33], [29, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
344	[[24, 28], [21, 33], [25, 6], [31, 9], [29, 33], [21, 25], [23, 4], [17, 34], [14, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[23, 5], [35, 7], [34, 3], [32, 10], [13, 34], [26, 6], [12, 33], [28, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
345	[[24, 29], [21, 32], [24, 6], [30, 9], [29, 32], [20, 25], [22, 4], [18, 34], [15, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2]]	[[23, 4], [34, 7], [34, 2], [32, 9], [14, 34], [25, 6], [13, 33], [27, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
